Unnamed: 0,file,ref_number,ref_text,doi,doi_url,titleDoi,firstAuthDoi
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--KIF2B,[5],"Meyers, R. M., Bryan, J. G., McFarland, J. M., Weir, B. A., Sizemore, A. E., Xu, H., ... & Tsherniak, A. (2017). Cell, 168(1-2), 890-903. Computational correction of copy number effect improves specificity of CRISPR-Cas9 essentiality screens in cancer cells.",10.3410/f.732049442.793551364,https://doi.org/10.3410/f.732049442.793551364,Faculty Opinions recommendation of Computational correction of copy number effect improves specificity of CRISPR-Cas9 essentiality screens in cancer cells.,Smedley
5,experiments/gene_essentiality_cancer/ai_messages/high_complexity--KIF2B,[6],"Shalem, O., Sanjana, N. E., & Zhang, F. (2015). Nature Reviews Genetics, 16(3), 167-178. High-throughput functional genomics using CRISPR-Cas9.",10.1038/nrg3899,https://doi.org/10.1038/nrg3899,High-throughput functional genomics using CRISPR–Cas9,Shalem
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDST4,[1],"Aikawa J, Grobe K, Tsujimoto M, Esko JD. 2001. Glycobiology. Essential N-deacetylase/N-sulfotransferase enzymes for heparan sulfate biosynthesis.",10.1074/jbc.m009606200,https://doi.org/10.1074/jbc.m009606200,Multiple Isozymes of Heparan Sulfate/Heparin GlcNAcN-Deacetylase/GlcN N-Sulfotransferase,Aikawa
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDST4,[2],"Sarrazin S, Lamanna WC, Esko JD. 2011. Cold Spring Harb Perspect Biol. Heparan sulfate proteoglycans.",10.1101/cshperspect.a004952,https://doi.org/10.1101/cshperspect.a004952,Heparan Sulfate Proteoglycans,Sarrazin
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDST4,[3],"Iozzo RV, Sanderson RD. 2011. FEBS J. Proteoglycans in cancer biology, tumour microenvironment and angiogenesis.",10.1111/j.1582-4934.2010.01236.x,https://doi.org/10.1111/j.1582-4934.2010.01236.x,"Proteoglycans in cancer biology, tumour microenvironment and angiogenesis",Iozzo
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDST4,[4],"Hart T, Chandrashekhar M, Aregger M, Steinhart Z, Brown KR, MacLeod G, Mis M, Zimmermann M, Fradet-Turcotte A, Sun S, Mero P, Dirks P, Sidhu S, Roth FP, Rissland OS, Durocher D, Angers S, Moffat J. 2015. Science. High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDST4,[5],"Echeverri CJ, Beachy PA, Baum B, Boutros M, Buchholz F, Chanda SK, Downward J, Ellenberg J, Fraser AG, Hacohen N, Hahn WC, Jackson AL, Kiger A, Linsley PS, Lum L, Ma Y, Mathey-Prevot B, Root DE, Sabatini DM, Taipale J, Perrimon N, Bernards R. 2006. Nat Methods. Minimizing the risk of reporting false positives in large-scale RNAi screens.",10.1038/nmeth1006-777,https://doi.org/10.1038/nmeth1006-777,Minimizing the risk of reporting false positives in large-scale RNAi screens,Echeverri
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDUFB3,[1],"Carroll J, Fearnley IM, Skehel JM, Shannon RJ, Hirst J, Walker JE. 2006. Proc Natl Acad Sci U S A. Bovine complex I is a complex of 45 different subunits.",10.1074/jbc.m607135200,https://doi.org/10.1074/jbc.m607135200,Bovine Complex I Is a Complex of 45 Different Subunits,Carroll
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDUFB3,[2],Hirst J. 2013. Annu Rev Biochem. Mitochondrial complex I.,10.1146/annurev-biochem-070511-103700,https://doi.org/10.1146/annurev-biochem-070511-103700,Mitochondrial Complex I,Hirst
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDUFB3,[3],"Zong WX, Rabinowitz JD, White E. 2016. Nat Rev Cancer. Mitochondria and Cancer.",10.1016/j.molcel.2016.02.011,https://doi.org/10.1016/j.molcel.2016.02.011,Mitochondria and Cancer,Zong
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDUFB3,[4],"Vander Heiden MG, Cantley LC, Thompson CB. 2009. Science. Understanding the Warburg effect: the metabolic requirements of cell proliferation.",10.1126/science.1160809,https://doi.org/10.1126/science.1160809,Understanding the Warburg Effect: The Metabolic Requirements of Cell Proliferation,Vander Heiden
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDUFB3,[5],"Pavlova NN, Thompson CB. 2016. Cell Metab. The Emerging Hallmarks of Cancer Metabolism.",10.1016/j.cmet.2015.12.006,https://doi.org/10.1016/j.cmet.2015.12.006,The Emerging Hallmarks of Cancer Metabolism,Pavlova
5,experiments/gene_essentiality_cancer/ai_messages/high_complexity--NDUFB3,[6],"Zhang J, Pavlova NN, Thompson CB. 2017. Cell Metab. Cancer cell metabolism: the essential role of the nonessential amino acid, glutamine.",10.15252/embj.201696151,https://doi.org/10.15252/embj.201696151,"Cancer cell metabolism: the essential role of the nonessential amino acid, glutamine",Zhang
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OR5T2,[1],"Buck L, Axel R. 1991. Cell. A novel multigene family may encode odorant receptors: a molecular basis for odor recognition.",10.1016/0092-8674(91)90418-x,https://doi.org/10.1016/0092-8674(91)90418-x,A novel multigene family may encode odorant receptors: A molecular basis for odor recognition,Buck
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OR5T2,[2],"Flegel C, Manteniotis S, Osthold S, Hatt H, Gisselmann G. 2013. Frontiers in Physiology. Expression profile of ectopic olfactory receptors determined by deep sequencing.",10.1371/journal.pone.0055368,https://doi.org/10.1371/journal.pone.0055368,Expression Profile of Ectopic Olfactory Receptors Determined by Deep Sequencing,Flegel
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OR5T2,[3],"Hart T, Chandrashekhar M, Aregger M, Steinhart Z, Brown KR, MacLeod G, Mis M, Zimmermann M, Fradet-Turcotte A, Sun S, Mero P, Dirks P, Sidhu S, Roth FP, Rissland OS, Durocher D, Angers S, Moffat J. 2015. Science. High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
0,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_hyperinflammation,[1],"Singer M, Deutschman CS, Seymour CW, et al. 2016. JAMA. The Third International Consensus Definitions for Sepsis and Septic Shock (Sepsis-3).",10.1001/jama.2016.0289,https://doi.org/10.1001/jama.2016.0289,Developing a New Definition and Assessing New Clinical Criteria for Septic Shock,Shankar-Hari
1,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_hyperinflammation,[2],"Kell DB, Pretorius E. 2014. Front Pharmacol. Serum ferritin is an important inflammatory disease marker, as it is mainly a leakage product from damaged cells.",10.1039/c3mt00347g,https://doi.org/10.1039/c3mt00347g,"Serum ferritin is an important inflammatory disease marker, as it is mainly a leakage product from damaged cells",Kell
2,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_hyperinflammation,[3],Ziegler-Heitbrock L. 2007. Immunobiology. The CD14+ CD16+ blood monocytes: their role in infection and inflammation.,10.1189/jlb.0806510,https://doi.org/10.1189/jlb.0806510,The CD14+ CD16+ blood monocytes: their role in infection and inflammation,Ziegler-Heitbrock
3,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_hyperinflammation,[4],"Docke WD, Randow F, Syrbe U, et al. 1997. Nat Med. Monocyte deactivation in septic patients: restoration by IFN-gamma treatment.",10.1038/nm0697-678,https://doi.org/10.1038/nm0697-678,Monocyte deactivation in septic patients: Restoration by IFN-γ treatment,Döcke
4,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_hyperinflammation,[5],"Rhodes A, Evans LE, Alhazzani W, et al. 2017. Intensive Care Med. Surviving Sepsis Campaign: International Guidelines for Management of Sepsis and Septic Shock: 2016.",10.1007/s00134-008-1089-5,https://doi.org/10.1007/s00134-008-1089-5,Comment on “Surviving Sepsis Campaign: International guidelines for management of severe sepsis and septic shock: 2008” by Dellinger et al.,Spoelstra - de Man
5,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_hyperinflammation,[6],"Cecconi M, De Backer D, Antonelli M, et al. 2018. Intensive Care Med. Consensus on circulatory shock and hemodynamic monitoring. Task force of the European Society of Intensive Care Medicine.",10.1007/s00134-014-3525-z,https://doi.org/10.1007/s00134-014-3525-z,Consensus on circulatory shock and hemodynamic monitoring. Task force of the European Society of Intensive Care Medicine,Cecconi
6,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_hyperinflammation,[7],"Annane D, Bellissant E, Bollaert PE, et al. 2009. JAMA. Corticosteroids in the treatment of severe sepsis and septic shock in adults: a systematic review.",10.1001/jama.2009.815,https://doi.org/10.1001/jama.2009.815,Corticosteroids in the Treatment of Severe Sepsis and Septic Shock in Adults,Annane
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DCTN3,[1],"Schroer, T.A. (2004) Traffic. Dynactin.",10.1016/b0-12-443710-9/00187-3,https://doi.org/10.1016/b0-12-443710-9/00187-3,Dynactin,Schroer
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DCTN3,[2],"Zhang, Y. et al. (2015) Oncotarget. Overexpression of DCTN3 promotes cell proliferation in breast cancer.",10.18632/oncotarget.8119,https://doi.org/10.18632/oncotarget.8119,MicroRNA-1229 overexpression promotes cell proliferation and tumorigenicity and activates Wnt/β-catenin signaling in breast cancer,Tan
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DCTN3,[3],"Winzeler, E.A. et al. (1999) Science. Functional Characterization of the S. cerevisiae Genome by Gene Deletion and Parallel Analysis.",10.1002/047084664x.ch14,https://doi.org/10.1002/047084664x.ch14,Functional Analysis of the Yeast Genome by Precise Deletion and Parallel Phenotypic Characterization,Winzeler
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DCTN3,[4],"Hart, T. et al. (2015) Cell. High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities.",10.3410/f.725961145.793520856,https://doi.org/10.3410/f.725961145.793520856,Faculty Opinions recommendation of High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities.,Kumar
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_NF1_MGMT_medium_methylated,[1],"Gutmann DH, Ferner RE, Listernick RH, Korf BR, Wolters PL, Johnson KJ. 2017. Neurology. Neurofibromatosis type 1.",10.1038/nrdp.2017.4,https://doi.org/10.1038/nrdp.2017.4,Neurofibromatosis type 1,Gutmann
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_NF1_MGMT_medium_methylated,[2],"Hegi ME, Diserens AC, Gorlia T, Hamou MF, de Tribolet N, Weller M, Kros JM, Hainfellner JA, Mason W, Mariani L, Bromberg JE, Hau P, Mirimanoff RO, Cairncross JG, Janzer RC, Stupp R. 2005. N Engl J Med. MGMT gene silencing and benefit from temozolomide in glioblastoma.",10.1056/nejmoa043331,https://doi.org/10.1056/nejmoa043331,<i>MGMT</i>Gene Silencing and Benefit from Temozolomide in Glioblastoma,Hegi
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_NF1_MGMT_medium_methylated,[3],"Omuro A, DeAngelis LM. 2013. JAMA. Glioblastoma and other malignant gliomas: a clinical review.",10.1001/jama.2013.280319,https://doi.org/10.1001/jama.2013.280319,Glioblastoma and Other Malignant Gliomas,Omuro
3,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_NF1_MGMT_medium_methylated,[4],"Stupp R, Mason WP, van den Bent MJ, Weller M, Fisher B, Taphoorn MJ, Belanger K, Brandes AA, Marosi C, Bogdahn U, Curschmann J, Janzer RC, Ludwin SK, Gorlia T, Allgeier A, Lacombe D, Cairncross JG, Eisenhauer E, Mirimanoff RO. 2005. N Engl J Med. Radiotherapy plus concomitant and adjuvant temozolomide for glioblastoma.",10.1056/nejmoa043330,https://doi.org/10.1056/nejmoa043330,Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma,Stupp
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--CCT5,[1],"Kubota H, Hynes G, Willison K. 1995. The chaperonin containing t-complex polypeptide 1 (TCP-1). Multisubunit machinery assisting in protein folding and assembly in the eukaryotic cytosol. Eur J Biochem. The eight-subunit chaperonin containing TCP-1.",10.1007/978-3-642-85252-7_11,https://doi.org/10.1007/978-3-642-85252-7_11,The chaperonin containing t-complex polypeptide 1 (TCP-1),Kubota
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--CCT5,[2],"Yokota S, Yanagi H, Yura T, Kubota H. 1999. Cytosolic chaperonin-containing t-complex polypeptide 1 changes the content of a particular subunit species concomitant with substrate binding and folding activities during the cell cycle. Eur J Biochem. Cell cycle-dependent expression of the chaperonin containing TCP-1.",10.1046/j.1432-1327.2001.02393.x,https://doi.org/10.1046/j.1432-1327.2001.02393.x,Cytosolic chaperonin‐containing t‐complex polypeptide 1 changes the content of a particular subunit species concomitant with substrate binding and folding activities during the cell cycle,Yokota
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--CCT5,[3],"Guest ST, Kratche ZR, Bollig-Fischer A, Haddad R, Ethier SP. 2015. Two members of the TRiC chaperonin complex, CCT2 and TCP1 are essential for survival of breast cancer cells and are linked to driving oncogenes. Exp Cell Res. Essentiality of TRiC/CCT subunits in breast cancer cells.",10.1016/j.yexcr.2015.02.005,https://doi.org/10.1016/j.yexcr.2015.02.005,"Two members of the TRiC chaperonin complex, CCT2 and TCP1 are essential for survival of breast cancer cells and are linked to driving oncogenes",Guest
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--CCT5,[4],"Hanahan D, Weinberg RA. 2011. Hallmarks of cancer: the next generation. Cell. The hallmarks of cancer.",10.1016/j.cell.2011.02.013,https://doi.org/10.1016/j.cell.2011.02.013,Hallmarks of Cancer: The Next Generation,Hanahan
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--CCT5,[5],"Fletcher DA, Mullins RD. 2010. Cell mechanics and the cytoskeleton. Nature. The role of the cytoskeleton in cell mechanics.",10.1038/nature08908,https://doi.org/10.1038/nature08908,Cell mechanics and the cytoskeleton,Fletcher
5,experiments/gene_essentiality_cancer/ai_messages/high_complexity--CCT5,[6],"Yam AY, Xia Y, Lin HT, Burlingame A, Gerstein M, Frydman J. 2008. Defining the TRiC/CCT interactome links chaperonin function to stabilization of newly made proteins with complex topologies. Nat Struct Mol Biol. The TRiC/CCT interactome and its role in protein folding.",10.1038/nsmb.1515,https://doi.org/10.1038/nsmb.1515,Defining the TRiC/CCT interactome links chaperonin function to stabilization of newly made proteins with complex topologies,Yam
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_PIK3CA_MGMT_medium_methylated,[1],"Ohgaki H, Kleihues P. 2009. Clinical Neuropathology. Genetic pathways to primary and secondary glioblastoma.",10.2353/ajpath.2007.070011,https://doi.org/10.2353/ajpath.2007.070011,Genetic Pathways to Primary and Secondary Glioblastoma,Ohgaki
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_PIK3CA_MGMT_medium_methylated,[2],"Samuels Y, et al. 2004. Science. High frequency of mutations of the PIK3CA gene in human cancers.",10.3410/f.1004498.210508,https://doi.org/10.3410/f.1004498.210508,Faculty Opinions recommendation of High frequency of mutations of the PIK3CA gene in human cancers.,Der
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_PIK3CA_MGMT_medium_methylated,[3],"Hegi ME, et al. 2005. New England Journal of Medicine. MGMT gene silencing and benefit from temozolomide in glioblastoma.",10.1056/nejmoa043331,https://doi.org/10.1056/nejmoa043331,<i>MGMT</i>Gene Silencing and Benefit from Temozolomide in Glioblastoma,Hegi
3,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_PIK3CA_MGMT_medium_methylated,[4],"Stupp R, et al. 2005. New England Journal of Medicine. Radiotherapy plus concomitant and adjuvant temozolomide for glioblastoma.",10.1097/01.cot.0000289242.47980.f9,https://doi.org/10.1097/01.cot.0000289242.47980.f9,“Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma”,Stupp
4,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_PIK3CA_MGMT_medium_methylated,[5],"Janku F, et al. 2018. Nature Reviews Clinical Oncology. PI3K/AKT/mTOR inhibitors in patients with breast and gynecologic malignancies harboring PIK3CA mutations.",10.1200/jco.2011.36.1196,https://doi.org/10.1200/jco.2011.36.1196,PI3K/AKT/mTOR Inhibitors in Patients With Breast and Gynecologic Malignancies Harboring <i>PIK3CA</i> Mutations,Janku
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--KRT25,[1],"Schweizer J, Bowden PE, Coulombe PA, et al. 2006. J Cell Biol. New consensus nomenclature for mammalian keratins.",10.1083/jcb.200603161,https://doi.org/10.1083/jcb.200603161,New consensus nomenclature for mammalian keratins,Schweizer
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--KRT25,[2],"Moll R, Divo M, Langbein L. 2008. Histochem Cell Biol. The human keratins: biology and pathology.",10.1007/s00418-008-0435-6,https://doi.org/10.1007/s00418-008-0435-6,The human keratins: biology and pathology,Moll
0,experiments/mouse_immunology/ai_messages/high_complexity--YUMM_1_7,[1],"Meeth K, Wang JX, Micevic G, Damsky W, Bosenberg MW. 2016. The YUMM lines: a series of congenic mouse melanoma cell lines with defined genetic alterations. Pigment Cell Melanoma Res. 29(5):590-7.",10.1111/pcmr.12498,https://doi.org/10.1111/pcmr.12498,The <scp>YUMM</scp> lines: a series of congenic mouse melanoma cell lines with defined genetic alterations,Meeth
1,experiments/mouse_immunology/ai_messages/high_complexity--YUMM_1_7,[2],National Cancer Institute. 2021. Melanoma Treatment (PDQ®)–Patient Version. https://www.cancer.gov/types/skin/patient/melanoma-treatment-pdq,10.1093/jnci/96.18.1355,https://doi.org/10.1093/jnci/96.18.1355,"Stat Bite: Treatment Trials in the PDQ Clinical Trials Database, by Phase",
2,experiments/mouse_immunology/ai_messages/high_complexity--YUMM_1_7,[3],"Vinay DS, Ryan EP, Pawelec G, Talib WH, Stagg J, Elkord E, Lichtor T, Decker WK, Whelan RL, Kumara HMCS, Signori E, Honoki K, Georgakilas AG, Amin A, Helferich WG, Boosani CS, Guha G, Ciriolo MR, Chen S, Mohammed SI, Azmi AS, Keith WN, Bilsland A, Bhakta D, Halicka D, Fujii H, Aquilano K, Ashraf SS, Nowsheen S, Yang X, Choi BK, Kwon BS. 2015. Immune evasion in cancer: Mechanistic basis and therapeutic strategies. Semin Cancer Biol. 35 Suppl:S185-S198.",10.1016/j.semcancer.2015.03.004,https://doi.org/10.1016/j.semcancer.2015.03.004,Immune evasion in cancer: Mechanistic basis and therapeutic strategies,Vinay
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--KRT26,[1],"Moll R, Divo M, Langbein L. 2008. The human keratins: biology and pathology. Histochemistry and Cell Biology.",10.1007/s00418-008-0435-6,https://doi.org/10.1007/s00418-008-0435-6,The human keratins: biology and pathology,Moll
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--KRT26,[2],"Shimomura Y, Wajid M, Petukhova L, Kurban M, Christiano AM. 2010. Autosomal-dominant woolly hair resulting from disruption of keratin 74 (KRT74), a potential determinant of human hair texture. American Journal of Human Genetics.",10.1016/j.ajhg.2010.02.025,https://doi.org/10.1016/j.ajhg.2010.02.025,"Autosomal-Dominant Woolly Hair Resulting from Disruption of Keratin 74 (KRT74), a Potential Determinant of Human Hair Texture",Shimomura
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DSPP,[1],"Yamakoshi Y, Hu JC, Fukae M, Zhang H, Simmer JP. 2005. Journal of Biological Chemistry. Dentin Sialophosphoprotein is Processed by MMP-2 and MMP-20 in vitro and in vivo.",10.1074/jbc.m607767200,https://doi.org/10.1074/jbc.m607767200,Dentin Sialophosphoprotein Is Processed by MMP-2 and MMP-20 in Vitro and in Vivo,Yamakoshi
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DSPP,[2],"Ogbureke KU, Fisher LW. 2004. Journal of Histochemistry & Cytochemistry. Expression of SIBLINGs and their partner MMPs in salivary glands.",10.1177/154405910408300902,https://doi.org/10.1177/154405910408300902,Expression of SIBLINGs and Their Partner MMPs in Salivary Glands,Ogbureke
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DSPP,[3],Masters JR. 2000. British Journal of Cancer. Human cancer cell lines: fact and fantasy.,10.1038/35043102,https://doi.org/10.1038/35043102,Human cancer cell lines: fact and fantasy,Masters
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HSPD1,[1],"Hansen JJ, et al. 2003. Nature Genetics. Missense mutations in the human mitochondrial chaperonin Hsp60 gene.",10.1007/s00439-002-0837-9,https://doi.org/10.1007/s00439-002-0837-9,Genomic structure of the human mitochondrial chaperonin genes: HSP60 and HSP10 are localised head to head on chromosome 2 separated by a bidirectional promoter,Hansen
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HSPD1,[2],"Cappello F, et al. 2003. Cancer. HSP60 expression, new locations, functions, and perspectives for cancer diagnosis and therapy.",10.4161/cbt.7.6.6281,https://doi.org/10.4161/cbt.7.6.6281,"Hsp60 expression, new locations, functions, and perspectives for cancer diagnosis and therapy",Cappello
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HSPD1,[3],"Chandra D, et al. 2007. Cancer Research. Association of active caspase 8 with the mitochondrial membrane during apoptosis: potential roles in cleaving BAP31 and caspase 3 and mediating mitochondrion-endoplasmic reticulum cross talk in etoposide-induced cell death.",10.1128/mcb.24.15.6592-6607.2004,https://doi.org/10.1128/mcb.24.15.6592-6607.2004,Association of Active Caspase 8 with the Mitochondrial Membrane during Apoptosis: Potential Roles in Cleaving BAP31 and Caspase 3 and Mediating Mitochondrion-Endoplasmic Reticulum Cross Talk in Etoposide-Induced Cell Death,Chandra
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HSPD1,[4],"Ghosh JC, et al. 2010. Molecular and Cellular Biology. HSP60 regulation of tumor cell apoptosis.",10.1074/jbc.m705904200,https://doi.org/10.1074/jbc.m705904200,Hsp60 Regulation of Tumor Cell Apoptosis,Ghosh
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HSPD1,[5],"Desmetz C, et al. 2012. PLoS One. Proteomics-based identification of HSP60 as a tumor-associated antigen in early stage breast cancer and ductal carcinoma in situ.",10.1021/pr800130d,https://doi.org/10.1021/pr800130d,Proteomics-Based Identification of HSP60 as a Tumor-Associated Antigen in Early Stage Breast Cancer and Ductal Carcinoma <i>in situ</i>,Desmetz
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MUC16_MGMT_medium_methylated,[1],"Li J, Yen C, Liaw D, et al. 1997. Science. PTEN, a putative protein tyrosine phosphatase gene mutated in human brain, breast, and prostate cancer.",10.1126/science.275.5308.1943,https://doi.org/10.1126/science.275.5308.1943,"<i>PTEN</i>
            , a Putative Protein Tyrosine Phosphatase Gene Mutated in Human Brain, Breast, and Prostate Cancer",Li
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MUC16_MGMT_medium_methylated,[2],"Gubbels JA, Belisle J, Onda M, et al. 2006. Cancer Res. Mesothelin-MUC16 binding is a high affinity, N-glycan dependent interaction that facilitates peritoneal metastasis of ovarian tumors.",10.1186/1476-4598-5-50,https://doi.org/10.1186/1476-4598-5-50,"Mesothelin-MUC16 binding is a high affinity, N-glycan dependent interaction that facilitates peritoneal metastasis of ovarian tumors",Gubbels
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MUC16_MGMT_medium_methylated,[3],"Hegi ME, Diserens AC, Gorlia T, et al. 2005. N Engl J Med. MGMT gene silencing and benefit from temozolomide in glioblastoma.",10.1056/nejmoa043331,https://doi.org/10.1056/nejmoa043331,<i>MGMT</i>Gene Silencing and Benefit from Temozolomide in Glioblastoma,Hegi
3,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MUC16_MGMT_medium_methylated,[4],"Stupp R, Mason WP, van den Bent MJ, et al. 2005. N Engl J Med. Radiotherapy plus concomitant and adjuvant temozolomide for glioblastoma.",10.1097/01.cot.0000289242.47980.f9,https://doi.org/10.1097/01.cot.0000289242.47980.f9,“Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma”,Stupp
4,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MUC16_MGMT_medium_methylated,[5],"Weller M, van den Bent M, Tonn JC, et al. 2017. Lancet Oncol. European Association for Neuro-Oncology (EANO) guideline on the diagnosis and treatment of adult astrocytic and oligodendroglial gliomas.",10.1016/s1470-2045(17)30194-8,https://doi.org/10.1016/s1470-2045(17)30194-8,European Association for Neuro-Oncology (EANO) guideline on the diagnosis and treatment of adult astrocytic and oligodendroglial gliomas,Weller
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--POLR3H,[1],"Hu, P., Wu, S., & Sun, Y. (2002). The Journal of Biological Chemistry, The 14.5-kDa Subunit of Human Translation Initiation Factor eIF3 Is the Homolog of the Yeast eIF3 Subunit p.",10.1074/jbc.274.39.27567,https://doi.org/10.1074/jbc.274.39.27567,The Saccharomyces cerevisiae HCR1 Gene Encoding a Homologue of the p35 Subunit of Human Translation Initiation Factor 3 (eIF3) Is a High Copy Suppressor of a Temperature-sensitive Mutation in the Rpg1p Subunit of Yeast eIF3,Valášek
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--POLR3H,[2],"White, R. J. (2005). Nature Reviews Molecular Cell Biology, RNA polymerases I and III, growth control and cancer.",10.1038/nrm1551,https://doi.org/10.1038/nrm1551,"RNA polymerases I and III, growth control and cancer",White
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PRPF19,[1],"Grote, M., Wolf, E., Will, C. L., Lemm, I., Agafonov, D. E., Schomburg, A., ... & Luhrmann, R. (2010). Molecular Cell, 37(2), 247-258. The DEAD-box helicase DDX39B and its paralog DDX39A regulate androgen receptor splice variant AR-V7 generation.",10.1016/j.bbrc.2016.12.153,https://doi.org/10.1016/j.bbrc.2016.12.153,The RNA helicase DDX39B and its paralog DDX39A regulate androgen receptor splice variant AR-V7 generation,Nakata
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PRPF19,[2],"Zhang, N., Kaur, R., Akhter, S., Legerski, R. J. (2016). Oncotarget, 7(15), 20464-20479. C1D is a major effector of PRPF19 in response to DNA damage.",10.18632/oncotarget.6422,https://doi.org/10.18632/oncotarget.6422,Forkhead transcription factor FoxF1 interacts with Fanconi anemia protein complexes to promote DNA damage response,Pradhan
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PRPF19,[3],"Zhang, N., Kaur, R., Lu, X., Shen, X., Li, L., & Legerski, R. J. (2015). Oncogene, 34(8), 1068-1076. The Pso4 mRNA splicing and DNA repair complex interacts with WRN for processing of DNA interstrand cross-links.",10.1074/jbc.m508453200,https://doi.org/10.1074/jbc.m508453200,The Pso4 mRNA Splicing and DNA Repair Complex Interacts with WRN for Processing of DNA Interstrand Cross-links,Zhang
